# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-08-03 21:24:54 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 06764000 SOUTH PLATTE RIVER AT JULESBURG, CO
# -----------------------------------------------------------------------------------
#
# Data provided for site 06764000
#            TS   parameter     statistic     Description
#        225468       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	225468_00060_00003	225468_00060_00003_cd
USGS	06764000	1907-07-13		
USGS	06764000	1907-07-14		
USGS	06764000	1907-07-15		
USGS	06764000	1907-07-16		
USGS	06764000	1907-07-17		
USGS	06764000	1907-07-18		
USGS	06764000	1907-07-19		
USGS	06764000	1907-07-20		
USGS	06764000	1907-07-21		
USGS	06764000	1907-07-22		
USGS	06764000	1907-07-23		
USGS	06764000	1907-07-24		
USGS	06764000	1907-07-25		
USGS	06764000	1907-07-26		
USGS	06764000	1907-07-27		
USGS	06764000	1907-07-28		
USGS	06764000	1907-07-29		
USGS	06764000	1907-07-30		
USGS	06764000	1907-07-31		
USGS	06764000	1907-08-01		
USGS	06764000	1907-08-02		
USGS	06764000	1907-08-03		
USGS	06764000	1907-08-04		
USGS	06764000	1907-08-05		
USGS	06764000	1907-08-06		
USGS	06764000	1907-08-07		
USGS	06764000	1907-08-08		
USGS	06764000	1907-08-09		
USGS	06764000	1907-08-10		
USGS	06764000	1907-08-11		
USGS	06764000	1907-08-12		
USGS	06764000	1907-08-13		
USGS	06764000	1907-08-14		
USGS	06764000	1907-08-15		
USGS	06764000	1907-08-16		
USGS	06764000	1907-08-17		
USGS	06764000	1907-08-18		
USGS	06764000	1907-08-19		
USGS	06764000	1907-08-20		
USGS	06764000	1907-08-21		
USGS	06764000	1907-08-22		
USGS	06764000	1907-08-23		
USGS	06764000	1907-08-24		
USGS	06764000	1907-08-25		
USGS	06764000	1907-08-26		
USGS	06764000	1907-08-27		
USGS	06764000	1907-08-28		
USGS	06764000	1907-08-29		
USGS	06764000	1907-08-30		
USGS	06764000	1907-08-31		
USGS	06764000	1907-09-01		
USGS	06764000	1907-09-02		
USGS	06764000	1907-09-03		
USGS	06764000	1907-09-04		
USGS	06764000	1907-09-05		
USGS	06764000	1907-09-06		
USGS	06764000	1907-09-07		
USGS	06764000	1907-09-08		
USGS	06764000	1907-09-09		
USGS	06764000	1907-09-10		
USGS	06764000	1907-09-11		
USGS	06764000	1907-09-12		
USGS	06764000	1907-09-13		
USGS	06764000	1907-09-14		
USGS	06764000	1907-09-15		
USGS	06764000	1907-09-16		
USGS	06764000	1907-09-17		
USGS	06764000	1907-09-18		
USGS	06764000	1907-09-19		
USGS	06764000	1907-09-20		
USGS	06764000	1907-09-21		
USGS	06764000	1907-09-22		
USGS	06764000	1907-09-23		
USGS	06764000	1907-09-24		
USGS	06764000	1907-09-25		
USGS	06764000	1907-09-26		
USGS	06764000	1907-09-27		
USGS	06764000	1907-09-28		
USGS	06764000	1907-09-29		
USGS	06764000	1907-09-30		
USGS	06764000	1907-10-01		
USGS	06764000	1907-10-02		
USGS	06764000	1907-10-03		
USGS	06764000	1907-10-04		
USGS	06764000	1907-10-05		
USGS	06764000	1907-10-06		
USGS	06764000	1907-10-07		
USGS	06764000	1907-10-08		
USGS	06764000	1907-10-09		
USGS	06764000	1907-10-10		
USGS	06764000	1907-10-11		
USGS	06764000	1907-10-12		
USGS	06764000	1907-10-13		
USGS	06764000	1907-10-14		
USGS	06764000	1907-10-15		
USGS	06764000	1907-10-16		
USGS	06764000	1907-10-17		
USGS	06764000	1907-10-18		
USGS	06764000	1907-10-19		
USGS	06764000	1907-10-20		
USGS	06764000	1907-10-21		
USGS	06764000	1907-10-22		
USGS	06764000	1907-10-23		
USGS	06764000	1907-10-24		
USGS	06764000	1907-10-25		
USGS	06764000	1907-10-26		
USGS	06764000	1907-10-27		
USGS	06764000	1907-10-28		
USGS	06764000	1907-10-29		
USGS	06764000	1907-10-30		
USGS	06764000	1907-10-31		
USGS	06764000	1907-11-01		
USGS	06764000	1907-11-02		
USGS	06764000	1907-11-03		
USGS	06764000	1907-11-04		
USGS	06764000	1907-11-05		
USGS	06764000	1907-11-06		
USGS	06764000	1907-11-07		
USGS	06764000	1907-11-08		
USGS	06764000	1907-11-09		
USGS	06764000	1907-11-10		
USGS	06764000	1907-11-11		
USGS	06764000	1907-11-12		
USGS	06764000	1907-11-13		
USGS	06764000	1907-11-14		
USGS	06764000	1907-11-15		
USGS	06764000	1907-11-16		
USGS	06764000	1907-11-17		
USGS	06764000	1907-11-18		
USGS	06764000	1907-11-19		
USGS	06764000	1907-11-20		
USGS	06764000	1907-11-21		
USGS	06764000	1907-11-22		
USGS	06764000	1907-11-23		
USGS	06764000	1907-11-24		
USGS	06764000	1907-11-25		
USGS	06764000	1907-11-26		
USGS	06764000	1907-11-27		
USGS	06764000	1907-11-28		
USGS	06764000	1907-11-29		
USGS	06764000	1907-11-30		
USGS	06764000	1907-12-01		
USGS	06764000	1907-12-02		
USGS	06764000	1907-12-03		
USGS	06764000	1907-12-04		
USGS	06764000	1907-12-05		
USGS	06764000	1907-12-06		
USGS	06764000	1907-12-07		
USGS	06764000	1907-12-08		
USGS	06764000	1907-12-09		
USGS	06764000	1907-12-10		
USGS	06764000	1907-12-11		
USGS	06764000	1907-12-12		
USGS	06764000	1907-12-13		
USGS	06764000	1907-12-14		
USGS	06764000	1907-12-15		
USGS	06764000	1907-12-16		
USGS	06764000	1907-12-17		
USGS	06764000	1907-12-18		
USGS	06764000	1907-12-19		
USGS	06764000	1907-12-20		
USGS	06764000	1907-12-21		
USGS	06764000	1907-12-22		
USGS	06764000	1907-12-23		
USGS	06764000	1907-12-24		
USGS	06764000	1907-12-25		
USGS	06764000	1907-12-26		
USGS	06764000	1907-12-27		
USGS	06764000	1907-12-28		
USGS	06764000	1907-12-29		
USGS	06764000	1907-12-30		
USGS	06764000	1907-12-31		
USGS	06764000	1908-01-01	407	A
USGS	06764000	1908-01-02	407	A
USGS	06764000	1908-01-03	407	A
USGS	06764000	1908-01-04	407	A
USGS	06764000	1908-01-05	407	A
USGS	06764000	1908-01-06	407	A
USGS	06764000	1908-01-07	407	A
USGS	06764000	1908-01-08	407	A
USGS	06764000	1908-01-09	407	A
USGS	06764000	1908-01-10	407	A
USGS	06764000	1908-01-11	407	A
USGS	06764000	1908-01-12	407	A
USGS	06764000	1908-01-13	407	A
USGS	06764000	1908-01-14	407	A
USGS	06764000	1908-01-15	407	A
USGS	06764000	1908-01-16	407	A
USGS	06764000	1908-01-17	407	A
USGS	06764000	1908-01-18	407	A
USGS	06764000	1908-01-19	407	A
USGS	06764000	1908-01-20	407	A
USGS	06764000	1908-01-21	407	A
USGS	06764000	1908-01-22	407	A
USGS	06764000	1908-01-23	407	A
USGS	06764000	1908-01-24	407	A
USGS	06764000	1908-01-25	407	A
USGS	06764000	1908-01-26	407	A
USGS	06764000	1908-01-27	407	A
USGS	06764000	1908-01-28	407	A
USGS	06764000	1908-01-29	407	A
USGS	06764000	1908-01-30	407	A
USGS	06764000	1908-01-31	407	A
USGS	06764000	1908-02-01	313	A
USGS	06764000	1908-02-02	313	A
USGS	06764000	1908-02-03	313	A
USGS	06764000	1908-02-04	313	A
USGS	06764000	1908-02-05	313	A
USGS	06764000	1908-02-06	313	A
USGS	06764000	1908-02-07	313	A
USGS	06764000	1908-02-08	313	A
USGS	06764000	1908-02-09	313	A
USGS	06764000	1908-02-10	313	A
USGS	06764000	1908-02-11	313	A
USGS	06764000	1908-02-12	313	A
USGS	06764000	1908-02-13	313	A
USGS	06764000	1908-02-14	313	A
USGS	06764000	1908-02-15	313	A
USGS	06764000	1908-02-16	313	A
USGS	06764000	1908-02-17	313	A
USGS	06764000	1908-02-18	313	A
USGS	06764000	1908-02-19	313	A
USGS	06764000	1908-02-20	313	A
USGS	06764000	1908-02-21	313	A
USGS	06764000	1908-02-22	313	A
USGS	06764000	1908-02-23	313	A
USGS	06764000	1908-02-24	313	A
USGS	06764000	1908-02-25	313	A
USGS	06764000	1908-02-26	313	A
USGS	06764000	1908-02-27	313	A
USGS	06764000	1908-02-28	313	A
USGS	06764000	1908-02-29	313	A
USGS	06764000	1908-03-01	325	A
USGS	06764000	1908-03-02	325	A
USGS	06764000	1908-03-03	325	A
USGS	06764000	1908-03-04	325	A
USGS	06764000	1908-03-05	325	A
USGS	06764000	1908-03-06	325	A
USGS	06764000	1908-03-07	325	A
USGS	06764000	1908-03-08	325	A
USGS	06764000	1908-03-09	325	A
USGS	06764000	1908-03-10	325	A
USGS	06764000	1908-03-11	325	A
USGS	06764000	1908-03-12	325	A
USGS	06764000	1908-03-13	325	A
USGS	06764000	1908-03-14	325	A
USGS	06764000	1908-03-15	325	A
USGS	06764000	1908-03-16	325	A
USGS	06764000	1908-03-17	325	A
USGS	06764000	1908-03-18	325	A
USGS	06764000	1908-03-19	325	A
USGS	06764000	1908-03-20	325	A
USGS	06764000	1908-03-21	325	A
USGS	06764000	1908-03-22	325	A
USGS	06764000	1908-03-23	325	A
USGS	06764000	1908-03-24	325	A
USGS	06764000	1908-03-25	325	A
USGS	06764000	1908-03-26	325	A
USGS	06764000	1908-03-27	325	A
USGS	06764000	1908-03-28	325	A
USGS	06764000	1908-03-29	325	A
USGS	06764000	1908-03-30	325	A
USGS	06764000	1908-03-31	325	A
USGS	06764000	1908-04-01	84.0	A
USGS	06764000	1908-04-02	84.0	A
USGS	06764000	1908-04-03	84.0	A
USGS	06764000	1908-04-04	84.0	A
USGS	06764000	1908-04-05	84.0	A
USGS	06764000	1908-04-06	84.0	A
USGS	06764000	1908-04-07	84.0	A
USGS	06764000	1908-04-08	84.0	A
USGS	06764000	1908-04-09	84.0	A
USGS	06764000	1908-04-10	84.0	A
USGS	06764000	1908-04-11	84.0	A
USGS	06764000	1908-04-12	84.0	A
USGS	06764000	1908-04-13	84.0	A
USGS	06764000	1908-04-14	84.0	A
USGS	06764000	1908-04-15	84.0	A
USGS	06764000	1908-04-16	84.0	A
USGS	06764000	1908-04-17	84.0	A
USGS	06764000	1908-04-18	84.0	A
USGS	06764000	1908-04-19	84.0	A
USGS	06764000	1908-04-20	84.0	A
USGS	06764000	1908-04-21	84.0	A
USGS	06764000	1908-04-22	84.0	A
USGS	06764000	1908-04-23	84.0	A
USGS	06764000	1908-04-24	84.0	A
USGS	06764000	1908-04-25	84.0	A
USGS	06764000	1908-04-26	84.0	A
USGS	06764000	1908-04-27	84.0	A
USGS	06764000	1908-04-28	84.0	A
USGS	06764000	1908-04-29	84.0	A
USGS	06764000	1908-04-30	84.0	A
USGS	06764000	1908-05-01	80.0	A
USGS	06764000	1908-05-02	80.0	A
USGS	06764000	1908-05-03	80.0	A
USGS	06764000	1908-05-04	80.0	A
USGS	06764000	1908-05-05	80.0	A
USGS	06764000	1908-05-06	80.0	A
USGS	06764000	1908-05-07	80.0	A
USGS	06764000	1908-05-08	80.0	A
USGS	06764000	1908-05-09	80.0	A
USGS	06764000	1908-05-10	80.0	A
USGS	06764000	1908-05-11	80.0	A
USGS	06764000	1908-05-12	29.0	A
USGS	06764000	1908-05-13	70.0	A
USGS	06764000	1908-05-14	240	A
USGS	06764000	1908-05-15	140	A
USGS	06764000	1908-05-16	140	A
USGS	06764000	1908-05-17	140	A
USGS	06764000	1908-05-18	140	A
USGS	06764000	1908-05-19	70.0	A
USGS	06764000	1908-05-20	140	A
USGS	06764000	1908-05-21	140	A
USGS	06764000	1908-05-22	29.0	A
USGS	06764000	1908-05-23	29.0	A
USGS	06764000	1908-05-24	140	A
USGS	06764000	1908-05-25	140	A
USGS	06764000	1908-05-26	660	A
USGS	06764000	1908-05-27	500	A
USGS	06764000	1908-05-28	240	A
USGS	06764000	1908-05-29	140	A
USGS	06764000	1908-05-30	140	A
USGS	06764000	1908-05-31	70.0	A
USGS	06764000	1908-06-01	29.0	A
USGS	06764000	1908-06-02	29.0	A
USGS	06764000	1908-06-03	12.0	A
USGS	06764000	1908-06-04	12.0	A
USGS	06764000	1908-06-05	12.0	A
USGS	06764000	1908-06-06	12.0	A
USGS	06764000	1908-06-07	12.0	A
USGS	06764000	1908-06-08	12.0	A
USGS	06764000	1908-06-09	12.0	A
USGS	06764000	1908-06-10	50.0	A
USGS	06764000	1908-06-11	54.0	A
USGS	06764000	1908-06-12	32.0	A
USGS	06764000	1908-06-13	54.0	A
USGS	06764000	1908-06-14	32.0	A
USGS	06764000	1908-06-15	32.0	A
USGS	06764000	1908-06-16	188	A
USGS	06764000	1908-06-17	248	A
USGS	06764000	1908-06-18	188	A
USGS	06764000	1908-06-19	102	A
USGS	06764000	1908-06-20	102	A
USGS	06764000	1908-06-21	102	A
USGS	06764000	1908-06-22	32.0	A
USGS	06764000	1908-06-23	54.0	A
USGS	06764000	1908-06-24	54.0	A
USGS	06764000	1908-06-25	32.0	A
USGS	06764000	1908-06-26	102	A
USGS	06764000	1908-06-27	32.0	A
USGS	06764000	1908-06-28	32.0	A
USGS	06764000	1908-06-29	32.0	A
USGS	06764000	1908-06-30	32.0	A
USGS	06764000	1908-07-01	54.0	A
USGS	06764000	1908-07-02	54.0	A
USGS	06764000	1908-07-03	32.0	A
USGS	06764000	1908-07-04	32.0	A
USGS	06764000	1908-07-05	54.0	A
USGS	06764000	1908-07-06	102	A
USGS	06764000	1908-07-07	54.0	A
USGS	06764000	1908-07-08	54.0	A
USGS	06764000	1908-07-09	32.0	A
USGS	06764000	1908-07-10	32.0	A
USGS	06764000	1908-07-11	20.0	A
USGS	06764000	1908-07-12	54.0	A
USGS	06764000	1908-07-13	32.0	A
USGS	06764000	1908-07-14	54.0	A
USGS	06764000	1908-07-15	54.0	A
USGS	06764000	1908-07-16	32.0	A
USGS	06764000	1908-07-17	32.0	A
USGS	06764000	1908-07-18	54.0	A
USGS	06764000	1908-07-19	102	A
USGS	06764000	1908-07-20	54.0	A
USGS	06764000	1908-07-21	32.0	A
USGS	06764000	1908-07-22	102	A
USGS	06764000	1908-07-23	188	A
USGS	06764000	1908-07-24	102	A
USGS	06764000	1908-07-25	78.0	A
USGS	06764000	1908-07-26	54.0	A
USGS	06764000	1908-07-27	54.0	A
USGS	06764000	1908-07-28	102	A
USGS	06764000	1908-07-29	54.0	A
USGS	06764000	1908-07-30	102	A
USGS	06764000	1908-07-31	54.0	A
USGS	06764000	1908-08-01	54.0	A
USGS	06764000	1908-08-02	32.0	A
USGS	06764000	1908-08-03	32.0	A
USGS	06764000	1908-08-04	32.0	A
USGS	06764000	1908-08-05	32.0	A
USGS	06764000	1908-08-06	54.0	A
USGS	06764000	1908-08-07	54.0	A
USGS	06764000	1908-08-08	32.0	A
USGS	06764000	1908-08-09	54.0	A
USGS	06764000	1908-08-10	32.0	A
USGS	06764000	1908-08-11	54.0	A
USGS	06764000	1908-08-12	32.0	A
USGS	06764000	1908-08-13	32.0	A
USGS	06764000	1908-08-14	54.0	A
USGS	06764000	1908-08-15	32.0	A
USGS	06764000	1908-08-16	54.0	A
USGS	06764000	1908-08-17	54.0	A
USGS	06764000	1908-08-18	102	A
USGS	06764000	1908-08-19	102	A
USGS	06764000	1908-08-20	54.0	A
USGS	06764000	1908-08-21	54.0	A
USGS	06764000	1908-08-22	102	A
USGS	06764000	1908-08-23	54.0	A
USGS	06764000	1908-08-24	102	A
USGS	06764000	1908-08-25	54.0	A
USGS	06764000	1908-08-26	54.0	A
USGS	06764000	1908-08-27	54.0	A
USGS	06764000	1908-08-28	43.0	A
USGS	06764000	1908-08-29	54.0	A
USGS	06764000	1908-08-30	54.0	A
USGS	06764000	1908-08-31	32.0	A
USGS	06764000	1908-09-01	32.0	A
USGS	06764000	1908-09-02	54.0	A
USGS	06764000	1908-09-03	54.0	A
USGS	06764000	1908-09-04	32.0	A
USGS	06764000	1908-09-05	54.0	A
USGS	06764000	1908-09-06	54.0	A
USGS	06764000	1908-09-07	54.0	A
USGS	06764000	1908-09-08	32.0	A
USGS	06764000	1908-09-09	32.0	A
USGS	06764000	1908-09-10	32.0	A
USGS	06764000	1908-09-11	32.0	A
USGS	06764000	1908-09-12	102	A
USGS	06764000	1908-09-13	32.0	A
USGS	06764000	1908-09-14	32.0	A
USGS	06764000	1908-09-15	32.0	A
USGS	06764000	1908-09-16	54.0	A
USGS	06764000	1908-09-17	32.0	A
USGS	06764000	1908-09-18	32.0	A
USGS	06764000	1908-09-19	32.0	A
USGS	06764000	1908-09-20	32.0	A
USGS	06764000	1908-09-21	32.0	A
USGS	06764000	1908-09-22	32.0	A
USGS	06764000	1908-09-23	32.0	A
USGS	06764000	1908-09-24	32.0	A
USGS	06764000	1908-09-25	32.0	A
USGS	06764000	1908-09-26	32.0	A
USGS	06764000	1908-09-27	32.0	A
USGS	06764000	1908-09-28	54.0	A
USGS	06764000	1908-09-29	32.0	A
USGS	06764000	1908-09-30	32.0	A
USGS	06764000	1908-10-01	60.0	A
USGS	06764000	1908-10-02	60.0	A
USGS	06764000	1908-10-03	60.0	A
USGS	06764000	1908-10-04	60.0	A
USGS	06764000	1908-10-05	60.0	A
USGS	06764000	1908-10-06	60.0	A
USGS	06764000	1908-10-07	60.0	A
USGS	06764000	1908-10-08	60.0	A
USGS	06764000	1908-10-09	60.0	A
USGS	06764000	1908-10-10	60.0	A
USGS	06764000	1908-10-11	60.0	A
USGS	06764000	1908-10-12	60.0	A
USGS	06764000	1908-10-13	60.0	A
USGS	06764000	1908-10-14	60.0	A
USGS	06764000	1908-10-15	60.0	A
USGS	06764000	1908-10-16	60.0	A
USGS	06764000	1908-10-17	60.0	A
USGS	06764000	1908-10-18	60.0	A
USGS	06764000	1908-10-19	60.0	A
USGS	06764000	1908-10-20	60.0	A
USGS	06764000	1908-10-21	60.0	A
USGS	06764000	1908-10-22	60.0	A
USGS	06764000	1908-10-23	60.0	A
USGS	06764000	1908-10-24	60.0	A
USGS	06764000	1908-10-25	60.0	A
USGS	06764000	1908-10-26	60.0	A
USGS	06764000	1908-10-27	60.0	A
USGS	06764000	1908-10-28	60.0	A
USGS	06764000	1908-10-29	60.0	A
USGS	06764000	1908-10-30	60.0	A
USGS	06764000	1908-10-31	60.0	A
USGS	06764000	1908-11-01	145	A
USGS	06764000	1908-11-02	145	A
USGS	06764000	1908-11-03	102	A
USGS	06764000	1908-11-04	102	A
USGS	06764000	1908-11-05	78.0	A
USGS	06764000	1908-11-06	102	A
USGS	06764000	1908-11-07	102	A
USGS	06764000	1908-11-08	102	A
USGS	06764000	1908-11-09	102	A
USGS	06764000	1908-11-10	102	A
USGS	06764000	1908-11-11	102	A
USGS	06764000	1908-11-12	102	A
USGS	06764000	1908-11-13	102	A
USGS	06764000	1908-11-14	116	A
USGS	06764000	1908-11-15	130	A
USGS	06764000	1908-11-16	145	A
USGS	06764000	1908-11-17	145	A
USGS	06764000	1908-11-18	145	A
USGS	06764000	1908-11-19	188	A
USGS	06764000	1908-11-20	188	A
USGS	06764000	1908-11-21	248	A
USGS	06764000	1908-11-22	278	A
USGS	06764000	1908-11-23	307	A
USGS	06764000	1908-11-24	307	A
USGS	06764000	1908-11-25	307	A
USGS	06764000	1908-11-26	188	A
USGS	06764000	1908-11-27	166	A
USGS	06764000	1908-11-28	145	A
USGS	06764000	1908-11-29	124	A
USGS	06764000	1908-11-30	102	A
USGS	06764000	1908-12-01	181	A
USGS	06764000	1908-12-02	181	A
USGS	06764000	1908-12-03	181	A
USGS	06764000	1908-12-04	181	A
USGS	06764000	1908-12-05	181	A
USGS	06764000	1908-12-06	181	A
USGS	06764000	1908-12-07	181	A
USGS	06764000	1908-12-08	181	A
USGS	06764000	1908-12-09	181	A
USGS	06764000	1908-12-10	181	A
USGS	06764000	1908-12-11	181	A
USGS	06764000	1908-12-12	181	A
USGS	06764000	1908-12-13	181	A
USGS	06764000	1908-12-14	181	A
USGS	06764000	1908-12-15	181	A
USGS	06764000	1908-12-16	181	A
USGS	06764000	1908-12-17	181	A
USGS	06764000	1908-12-18	181	A
USGS	06764000	1908-12-19	181	A
USGS	06764000	1908-12-20	181	A
USGS	06764000	1908-12-21	181	A
USGS	06764000	1908-12-22	181	A
USGS	06764000	1908-12-23	181	A
USGS	06764000	1908-12-24	181	A
USGS	06764000	1908-12-25	181	A
USGS	06764000	1908-12-26	181	A
USGS	06764000	1908-12-27	181	A
USGS	06764000	1908-12-28	181	A
USGS	06764000	1908-12-29	181	A
USGS	06764000	1908-12-30	181	A
USGS	06764000	1908-12-31	181	A
USGS	06764000	1909-01-01	241	A
USGS	06764000	1909-01-02	241	A
USGS	06764000	1909-01-03	241	A
USGS	06764000	1909-01-04	241	A
USGS	06764000	1909-01-05	241	A
USGS	06764000	1909-01-06	241	A
USGS	06764000	1909-01-07	241	A
USGS	06764000	1909-01-08	241	A
USGS	06764000	1909-01-09	241	A
USGS	06764000	1909-01-10	241	A
USGS	06764000	1909-01-11	241	A
USGS	06764000	1909-01-12	241	A
USGS	06764000	1909-01-13	241	A
USGS	06764000	1909-01-14	241	A
USGS	06764000	1909-01-15	241	A
USGS	06764000	1909-01-16	241	A
USGS	06764000	1909-01-17	241	A
USGS	06764000	1909-01-18	241	A
USGS	06764000	1909-01-19	241	A
USGS	06764000	1909-01-20	241	A
USGS	06764000	1909-01-21	241	A
USGS	06764000	1909-01-22	241	A
USGS	06764000	1909-01-23	241	A
USGS	06764000	1909-01-24	241	A
USGS	06764000	1909-01-25	241	A
USGS	06764000	1909-01-26	241	A
USGS	06764000	1909-01-27	241	A
USGS	06764000	1909-01-28	241	A
USGS	06764000	1909-01-29	241	A
USGS	06764000	1909-01-30	241	A
USGS	06764000	1909-01-31	241	A
USGS	06764000	1909-02-01	301	A
USGS	06764000	1909-02-02	301	A
USGS	06764000	1909-02-03	301	A
USGS	06764000	1909-02-04	301	A
USGS	06764000	1909-02-05	301	A
USGS	06764000	1909-02-06	301	A
USGS	06764000	1909-02-07	301	A
USGS	06764000	1909-02-08	301	A
USGS	06764000	1909-02-09	301	A
USGS	06764000	1909-02-10	301	A
USGS	06764000	1909-02-11	301	A
USGS	06764000	1909-02-12	301	A
USGS	06764000	1909-02-13	301	A
USGS	06764000	1909-02-14	301	A
USGS	06764000	1909-02-15	301	A
USGS	06764000	1909-02-16	301	A
USGS	06764000	1909-02-17	301	A
USGS	06764000	1909-02-18	301	A
USGS	06764000	1909-02-19	301	A
USGS	06764000	1909-02-20	301	A
USGS	06764000	1909-02-21	301	A
USGS	06764000	1909-02-22	301	A
USGS	06764000	1909-02-23	301	A
USGS	06764000	1909-02-24	301	A
USGS	06764000	1909-02-25	301	A
USGS	06764000	1909-02-26	301	A
USGS	06764000	1909-02-27	301	A
USGS	06764000	1909-02-28	301	A
USGS	06764000	1909-03-01	455	A
USGS	06764000	1909-03-02	455	A
USGS	06764000	1909-03-03	455	A
USGS	06764000	1909-03-04	455	A
USGS	06764000	1909-03-05	455	A
USGS	06764000	1909-03-06	455	A
USGS	06764000	1909-03-07	455	A
USGS	06764000	1909-03-08	455	A
USGS	06764000	1909-03-09	455	A
USGS	06764000	1909-03-10	455	A
USGS	06764000	1909-03-11	455	A
USGS	06764000	1909-03-12	455	A
USGS	06764000	1909-03-13	455	A
USGS	06764000	1909-03-14	455	A
USGS	06764000	1909-03-15	455	A
USGS	06764000	1909-03-16	455	A
USGS	06764000	1909-03-17	455	A
USGS	06764000	1909-03-18	455	A
USGS	06764000	1909-03-19	696	A
USGS	06764000	1909-03-20	765	A
USGS	06764000	1909-03-21	800	A
USGS	06764000	1909-03-22	835	A
USGS	06764000	1909-03-23	870	A
USGS	06764000	1909-03-24	905	A
USGS	06764000	1909-03-25	940	A
USGS	06764000	1909-03-26	980	A
USGS	06764000	1909-03-27	980	A
USGS	06764000	1909-03-28	1030	A
USGS	06764000	1909-03-29	1080	A
USGS	06764000	1909-03-30	1060	A
USGS	06764000	1909-03-31	1050	A
USGS	06764000	1909-04-01	1040	A
USGS	06764000	1909-04-02	1020	A
USGS	06764000	1909-04-03	1000	A
USGS	06764000	1909-04-04	980	A
USGS	06764000	1909-04-05	960	A
USGS	06764000	1909-04-06	940	A
USGS	06764000	1909-04-07	920	A
USGS	06764000	1909-04-08	905	A
USGS	06764000	1909-04-09	905	A
USGS	06764000	1909-04-10	905	A
USGS	06764000	1909-04-11	985	A
USGS	06764000	1909-04-12	1070	A
USGS	06764000	1909-04-13	1150	A
USGS	06764000	1909-04-14	1230	A
USGS	06764000	1909-04-15	1310	A
USGS	06764000	1909-04-16	1400	A
USGS	06764000	1909-04-17	1540	A
USGS	06764000	1909-04-18	1400	A
USGS	06764000	1909-04-19	1320	A
USGS	06764000	1909-04-20	1240	A
USGS	06764000	1909-04-21	1170	A
USGS	06764000	1909-04-22	1170	A
USGS	06764000	1909-04-23	1280	A
USGS	06764000	1909-04-24	1130	A
USGS	06764000	1909-04-25	980	A
USGS	06764000	1909-04-26	830	A
USGS	06764000	1909-04-27	830	A
USGS	06764000	1909-04-28	830	A
USGS	06764000	1909-04-29	830	A
USGS	06764000	1909-04-30	830	A
USGS	06764000	1909-05-01	860	A
USGS	06764000	1909-05-02	890	A
USGS	06764000	1909-05-03	920	A
USGS	06764000	1909-05-04	950	A
USGS	06764000	1909-05-05	980	A
USGS	06764000	1909-05-06	910	A
USGS	06764000	1909-05-07	840	A
USGS	06764000	1909-05-08	770	A
USGS	06764000	1909-05-09	700	A
USGS	06764000	1909-05-10	640	A
USGS	06764000	1909-05-11	555	A
USGS	06764000	1909-05-12	470	A
USGS	06764000	1909-05-13	380	A
USGS	06764000	1909-05-14	380	A
USGS	06764000	1909-05-15	380	A
USGS	06764000	1909-05-16	325	A
USGS	06764000	1909-05-17	270	A
USGS	06764000	1909-05-18	210	A
USGS	06764000	1909-05-19	190	A
USGS	06764000	1909-05-20	170	A
USGS	06764000	1909-05-21	155	A
USGS	06764000	1909-05-22	150	A
USGS	06764000	1909-05-23	140	A
USGS	06764000	1909-05-24	130	A
USGS	06764000	1909-05-25	122	A
USGS	06764000	1909-05-26	114	A
USGS	06764000	1909-05-27	106	A
USGS	06764000	1909-05-28	98.0	A
USGS	06764000	1909-05-29	90.0	A
USGS	06764000	1909-05-30	87.0	A
USGS	06764000	1909-05-31	83.0	A
USGS	06764000	1909-06-01	80.0	A
USGS	06764000	1909-06-02	76.0	A
USGS	06764000	1909-06-03	73.0	A
USGS	06764000	1909-06-04	70.0	A
USGS	06764000	1909-06-05	310	A
USGS	06764000	1909-06-06	550	A
USGS	06764000	1909-06-07	790	A
USGS	06764000	1909-06-08	1030	A
USGS	06764000	1909-06-09	1270	A
USGS	06764000	1909-06-10	1510	A
USGS	06764000	1909-06-11	1740	A
USGS	06764000	1909-06-12	1980	A
USGS	06764000	1909-06-13	3330	A
USGS	06764000	1909-06-14	4680	A
USGS	06764000	1909-06-15	6040	A
USGS	06764000	1909-06-16	5430	A
USGS	06764000	1909-06-17	4820	A
USGS	06764000	1909-06-18	4540	A
USGS	06764000	1909-06-19	4400	A
USGS	06764000	1909-06-20	4250	A
USGS	06764000	1909-06-21	4320	A
USGS	06764000	1909-06-22	4390	A
USGS	06764000	1909-06-23	4460	A
USGS	06764000	1909-06-24	4540	A
USGS	06764000	1909-06-25	4540	A
