# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-08-03 21:09:21 EDT       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 06620000 NORTH PLATTE RIVER NEAR NORTHGATE, CO
# -----------------------------------------------------------------------------------
#
# Data provided for site 06620000
#            TS   parameter     statistic     Description
#        161463       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	161463_00060_00003	161463_00060_00003_cd
USGS	06620000	1936-04-22	2120	A
USGS	06620000	1936-04-23	2310	A
USGS	06620000	1936-04-24	2360	A
USGS	06620000	1936-04-25	2240	A
USGS	06620000	1936-04-26	2240	A
USGS	06620000	1936-04-27	1980	A
USGS	06620000	1936-04-28	1880	A
USGS	06620000	1936-04-29	1840	A
USGS	06620000	1936-04-30	1730	A
USGS	06620000	1936-05-01	1490	A
USGS	06620000	1936-05-02	1260	A
USGS	06620000	1936-05-03	1240	A
USGS	06620000	1936-05-04	1340	A
USGS	06620000	1936-05-05	1520	A
USGS	06620000	1936-05-06	1650	A
USGS	06620000	1936-05-07	1700	A
USGS	06620000	1936-05-08	1420	A
USGS	06620000	1936-05-09	1130	A
USGS	06620000	1936-05-10	934	A
USGS	06620000	1936-05-11	860	A
USGS	06620000	1936-05-12	824	A
USGS	06620000	1936-05-13	851	A
USGS	06620000	1936-05-14	981	A
USGS	06620000	1936-05-15	1040	A
USGS	06620000	1936-05-16	1170	A
USGS	06620000	1936-05-17	1490	A
USGS	06620000	1936-05-18	1640	A
USGS	06620000	1936-05-19	1520	A
USGS	06620000	1936-05-20	1420	A
USGS	06620000	1936-05-21	1420	A
USGS	06620000	1936-05-22	1480	A
USGS	06620000	1936-05-23	1470	A
USGS	06620000	1936-05-24	1340	A
USGS	06620000	1936-05-25	1370	A
USGS	06620000	1936-05-26	1490	A
USGS	06620000	1936-05-27	1640	A
USGS	06620000	1936-05-28	1880	A
USGS	06620000	1936-05-29	1980	A
USGS	06620000	1936-05-30	1950	A
USGS	06620000	1936-05-31	2000	A
USGS	06620000	1936-06-01	2270	A
USGS	06620000	1936-06-02	2480	A
USGS	06620000	1936-06-03	2150	A
USGS	06620000	1936-06-04	1690	A
USGS	06620000	1936-06-05	1730	A
USGS	06620000	1936-06-06	1530	A
USGS	06620000	1936-06-07	1250	A
USGS	06620000	1936-06-08	1030	A
USGS	06620000	1936-06-09	1050	A
USGS	06620000	1936-06-10	1160	A
USGS	06620000	1936-06-11	1160	A
USGS	06620000	1936-06-12	1140	A
USGS	06620000	1936-06-13	1190	A
USGS	06620000	1936-06-14	1200	A
USGS	06620000	1936-06-15	1180	A
USGS	06620000	1936-06-16	1290	A
USGS	06620000	1936-06-17	1470	A
USGS	06620000	1936-06-18	1330	A
USGS	06620000	1936-06-19	1140	A
USGS	06620000	1936-06-20	1060	A
USGS	06620000	1936-06-21	1000	A
USGS	06620000	1936-06-22	1060	A
USGS	06620000	1936-06-23	1020	A
USGS	06620000	1936-06-24	860	A
USGS	06620000	1936-06-25	842	A
USGS	06620000	1936-06-26	1000	A
USGS	06620000	1936-06-27	851	A
USGS	06620000	1936-06-28	722	A
USGS	06620000	1936-06-29	722	A
USGS	06620000	1936-06-30	706	A
USGS	06620000	1936-07-01	532	A
USGS	06620000	1936-07-02	429	A
USGS	06620000	1936-07-03	355	A
USGS	06620000	1936-07-04	296	A
USGS	06620000	1936-07-05	258	A
USGS	06620000	1936-07-06	237	A
USGS	06620000	1936-07-07	224	A
USGS	06620000	1936-07-08	229	A
USGS	06620000	1936-07-09	220	A
USGS	06620000	1936-07-10	241	A
USGS	06620000	1936-07-11	410	A
USGS	06620000	1936-07-12	981	A
USGS	06620000	1936-07-13	860	A
USGS	06620000	1936-07-14	772	A
USGS	06620000	1936-07-15	618	A
USGS	06620000	1936-07-16	488	A
USGS	06620000	1936-07-17	466	A
USGS	06620000	1936-07-18	525	A
USGS	06620000	1936-07-19	502	A
USGS	06620000	1936-07-20	416	A
USGS	06620000	1936-07-21	397	A
USGS	06620000	1936-07-22	360	A
USGS	06620000	1936-07-23	317	A
USGS	06620000	1936-07-24	277	A
USGS	06620000	1936-07-25	258	A
USGS	06620000	1936-07-26	263	A
USGS	06620000	1936-07-27	344	A
USGS	06620000	1936-07-28	397	A
USGS	06620000	1936-07-29	397	A
USGS	06620000	1936-07-30	451	A
USGS	06620000	1936-07-31	502	A
USGS	06620000	1936-08-01	532	A
USGS	06620000	1936-08-02	540	A
USGS	06620000	1936-08-03	586	A
USGS	06620000	1936-08-04	706	A
USGS	06620000	1936-08-05	650	A
USGS	06620000	1936-08-06	540	A
USGS	06620000	1936-08-07	502	A
USGS	06620000	1936-08-08	473	A
USGS	06620000	1936-08-09	391	A
USGS	06620000	1936-08-10	322	A
USGS	06620000	1936-08-11	296	A
USGS	06620000	1936-08-12	397	A
USGS	06620000	1936-08-13	355	A
USGS	06620000	1936-08-14	317	A
USGS	06620000	1936-08-15	272	A
USGS	06620000	1936-08-16	241	A
USGS	06620000	1936-08-17	216	A
USGS	06620000	1936-08-18	202	A
USGS	06620000	1936-08-19	189	A
USGS	06620000	1936-08-20	179	A
USGS	06620000	1936-08-21	179	A
USGS	06620000	1936-08-22	172	A
USGS	06620000	1936-08-23	156	A
USGS	06620000	1936-08-24	141	A
USGS	06620000	1936-08-25	126	A
USGS	06620000	1936-08-26	115	A
USGS	06620000	1936-08-27	104	A
USGS	06620000	1936-08-28	99.0	A
USGS	06620000	1936-08-29	97.0	A
USGS	06620000	1936-08-30	94.0	A
USGS	06620000	1936-08-31	99.0	A
USGS	06620000	1936-09-01	117	A
USGS	06620000	1936-09-02	123	A
USGS	06620000	1936-09-03	117	A
USGS	06620000	1936-09-04	117	A
USGS	06620000	1936-09-05	110	A
USGS	06620000	1936-09-06	99.0	A
USGS	06620000	1936-09-07	92.0	A
USGS	06620000	1936-09-08	87.0	A
USGS	06620000	1936-09-09	85.0	A
USGS	06620000	1936-09-10	85.0	A
USGS	06620000	1936-09-11	97.0	A
USGS	06620000	1936-09-12	126	A
USGS	06620000	1936-09-13	120	A
USGS	06620000	1936-09-14	110	A
USGS	06620000	1936-09-15	94.0	A
USGS	06620000	1936-09-16	85.0	A
USGS	06620000	1936-09-17	83.0	A
USGS	06620000	1936-09-18	76.0	A
USGS	06620000	1936-09-19	72.0	A
USGS	06620000	1936-09-20	72.0	A
USGS	06620000	1936-09-21	70.0	A
USGS	06620000	1936-09-22	68.0	A
USGS	06620000	1936-09-23	68.0	A
USGS	06620000	1936-09-24	66.0	A
USGS	06620000	1936-09-25	66.0	A
USGS	06620000	1936-09-26	64.0	A
USGS	06620000	1936-09-27	74.0	A
USGS	06620000	1936-09-28	92.0	A
USGS	06620000	1936-09-29	104	A
USGS	06620000	1936-09-30	117	A
USGS	06620000	1936-10-01	121	A
USGS	06620000	1936-10-02	116	A
USGS	06620000	1936-10-03	112	A
USGS	06620000	1936-10-04	112	A
USGS	06620000	1936-10-05	114	A
USGS	06620000	1936-10-06	123	A
USGS	06620000	1936-10-07	126	A
USGS	06620000	1936-10-08	123	A
USGS	06620000	1936-10-09	121	A
USGS	06620000	1936-10-10	118	A
USGS	06620000	1936-10-11	118	A
USGS	06620000	1936-10-12	114	A
USGS	06620000	1936-10-13	112	A
USGS	06620000	1936-10-14	109	A
USGS	06620000	1936-10-15	107	A
USGS	06620000	1936-10-16	109	A
USGS	06620000	1936-10-17	118	A
USGS	06620000	1936-10-18	126	A
USGS	06620000	1936-10-19	118	A
USGS	06620000	1936-10-20	128	A
USGS	06620000	1936-10-21	163	A
USGS	06620000	1936-10-22	179	A
USGS	06620000	1936-10-23	176	A
USGS	06620000	1936-10-24	163	A
USGS	06620000	1936-10-25	160	A
USGS	06620000	1936-10-26	163	A
USGS	06620000	1936-10-27	163	A
USGS	06620000	1936-10-28	163	A
USGS	06620000	1936-10-29	160	A
USGS	06620000	1936-10-30	156	A
USGS	06620000	1936-10-31	163	A
USGS	06620000	1936-11-01	179	A
USGS	06620000	1936-11-02	166	A
USGS	06620000	1936-11-03	165	A
USGS	06620000	1936-11-04	160	A
USGS	06620000	1936-11-05	193	A
USGS	06620000	1936-11-06	195	A
USGS	06620000	1936-11-07	190	A
USGS	06620000	1936-11-08	179	A
USGS	06620000	1936-11-09	186	A
USGS	06620000	1936-11-10	189	A
USGS	06620000	1936-11-11	176	A
USGS	06620000	1936-11-12	182	A
USGS	06620000	1936-11-13	182	A
USGS	06620000	1936-11-14	176	A
USGS	06620000	1936-11-15	169	A
USGS	06620000	1936-11-16	182	A
USGS	06620000	1936-11-17	176	A
USGS	06620000	1936-11-18	196	A
USGS	06620000	1936-11-19	153	A
USGS	06620000	1936-11-20	156	A
USGS	06620000	1936-11-21	156	A
USGS	06620000	1936-11-22	160	A
USGS	06620000	1936-11-23	136	A
USGS	06620000	1936-11-24	115	A
USGS	06620000	1936-11-25	90.0	A
USGS	06620000	1936-11-26	100	A
USGS	06620000	1936-11-27	110	A
USGS	06620000	1936-11-28	95.0	A
USGS	06620000	1936-11-29	75.0	A
USGS	06620000	1936-11-30	65.0	A
USGS	06620000	1936-12-01	68.0	A
USGS	06620000	1936-12-02	68.0	A
USGS	06620000	1936-12-03	58.0	A
USGS	06620000	1936-12-04	54.0	A
USGS	06620000	1936-12-05	52.0	A
USGS	06620000	1936-12-06	52.0	A
USGS	06620000	1936-12-07	54.0	A
USGS	06620000	1936-12-08	58.0	A
USGS	06620000	1936-12-09	62.0	A
USGS	06620000	1936-12-10	58.0	A
USGS	06620000	1936-12-11	56.0	A
USGS	06620000	1936-12-12	60.0	A
USGS	06620000	1936-12-13	64.0	A
USGS	06620000	1936-12-14	66.0	A
USGS	06620000	1936-12-15	68.0	A
USGS	06620000	1936-12-16	70.0	A
USGS	06620000	1936-12-17	64.0	A
USGS	06620000	1936-12-18	60.0	A
USGS	06620000	1936-12-19	54.0	A
USGS	06620000	1936-12-20	60.0	A
USGS	06620000	1936-12-21	65.0	A
USGS	06620000	1936-12-22	70.0	A
USGS	06620000	1936-12-23	75.0	A
USGS	06620000	1936-12-24	78.0	A
USGS	06620000	1936-12-25	80.0	A
USGS	06620000	1936-12-26	78.0	A
USGS	06620000	1936-12-27	72.0	A
USGS	06620000	1936-12-28	64.0	A
USGS	06620000	1936-12-29	52.0	A
USGS	06620000	1936-12-30	50.0	A
USGS	06620000	1936-12-31	48.0	A
USGS	06620000	1937-01-01	50.0	A
USGS	06620000	1937-01-02	44.0	A
USGS	06620000	1937-01-03	40.0	A
USGS	06620000	1937-01-04	38.0	A
USGS	06620000	1937-01-05	40.0	A
USGS	06620000	1937-01-06	40.0	A
USGS	06620000	1937-01-07	38.0	A
USGS	06620000	1937-01-08	36.0	A
USGS	06620000	1937-01-09	32.0	A
USGS	06620000	1937-01-10	34.0	A
USGS	06620000	1937-01-11	36.0	A
USGS	06620000	1937-01-12	34.0	A
USGS	06620000	1937-01-13	33.0	A
USGS	06620000	1937-01-14	38.0	A
USGS	06620000	1937-01-15	40.0	A
USGS	06620000	1937-01-16	40.0	A
USGS	06620000	1937-01-17	38.0	A
USGS	06620000	1937-01-18	34.0	A
USGS	06620000	1937-01-19	30.0	A
USGS	06620000	1937-01-20	30.0	A
USGS	06620000	1937-01-21	38.0	A
USGS	06620000	1937-01-22	40.0	A
USGS	06620000	1937-01-23	42.0	A
USGS	06620000	1937-01-24	42.0	A
USGS	06620000	1937-01-25	44.0	A
USGS	06620000	1937-01-26	46.0	A
USGS	06620000	1937-01-27	46.0	A
USGS	06620000	1937-01-28	44.0	A
USGS	06620000	1937-01-29	42.0	A
USGS	06620000	1937-01-30	42.0	A
USGS	06620000	1937-01-31	42.0	A
USGS	06620000	1937-02-01	44.0	A
USGS	06620000	1937-02-02	46.0	A
USGS	06620000	1937-02-03	48.0	A
USGS	06620000	1937-02-04	50.0	A
USGS	06620000	1937-02-05	52.0	A
USGS	06620000	1937-02-06	52.0	A
USGS	06620000	1937-02-07	48.0	A
USGS	06620000	1937-02-08	46.0	A
USGS	06620000	1937-02-09	48.0	A
USGS	06620000	1937-02-10	50.0	A
USGS	06620000	1937-02-11	54.0	A
USGS	06620000	1937-02-12	56.0	A
USGS	06620000	1937-02-13	56.0	A
USGS	06620000	1937-02-14	56.0	A
USGS	06620000	1937-02-15	56.0	A
USGS	06620000	1937-02-16	54.0	A
USGS	06620000	1937-02-17	56.0	A
USGS	06620000	1937-02-18	58.0	A
USGS	06620000	1937-02-19	60.0	A
USGS	06620000	1937-02-20	64.0	A
USGS	06620000	1937-02-21	68.0	A
USGS	06620000	1937-02-22	68.0	A
USGS	06620000	1937-02-23	70.0	A
USGS	06620000	1937-02-24	75.0	A
USGS	06620000	1937-02-25	75.0	A
USGS	06620000	1937-02-26	75.0	A
USGS	06620000	1937-02-27	75.0	A
USGS	06620000	1937-02-28	80.0	A
USGS	06620000	1937-03-01	80.0	A
USGS	06620000	1937-03-02	85.0	A
USGS	06620000	1937-03-03	95.0	A
USGS	06620000	1937-03-04	90.0	A
USGS	06620000	1937-03-05	85.0	A
USGS	06620000	1937-03-06	95.0	A
USGS	06620000	1937-03-07	105	A
USGS	06620000	1937-03-08	110	A
USGS	06620000	1937-03-09	120	A
USGS	06620000	1937-03-10	135	A
USGS	06620000	1937-03-11	160	A
USGS	06620000	1937-03-12	175	A
USGS	06620000	1937-03-13	170	A
USGS	06620000	1937-03-14	160	A
USGS	06620000	1937-03-15	165	A
USGS	06620000	1937-03-16	170	A
USGS	06620000	1937-03-17	175	A
USGS	06620000	1937-03-18	180	A
USGS	06620000	1937-03-19	170	A
USGS	06620000	1937-03-20	180	A
USGS	06620000	1937-03-21	190	A
USGS	06620000	1937-03-22	195	A
USGS	06620000	1937-03-23	200	A
USGS	06620000	1937-03-24	190	A
USGS	06620000	1937-03-25	185	A
USGS	06620000	1937-03-26	180	A
USGS	06620000	1937-03-27	190	A
USGS	06620000	1937-03-28	200	A
USGS	06620000	1937-03-29	210	A
USGS	06620000	1937-03-30	210	A
USGS	06620000	1937-03-31	205	A
USGS	06620000	1937-04-01	205	A
USGS	06620000	1937-04-02	215	A
USGS	06620000	1937-04-03	210	A
USGS	06620000	1937-04-04	210	A
USGS	06620000	1937-04-05	215	A
USGS	06620000	1937-04-06	215	A
USGS	06620000	1937-04-07	220	A
USGS	06620000	1937-04-08	225	A
USGS	06620000	1937-04-09	240	A
USGS	06620000	1937-04-10	250	A
USGS	06620000	1937-04-11	260	A
USGS	06620000	1937-04-12	270	A
USGS	06620000	1937-04-13	350	A
USGS	06620000	1937-04-14	480	A
USGS	06620000	1937-04-15	700	A
USGS	06620000	1937-04-16	760	A
USGS	06620000	1937-04-17	750	A
USGS	06620000	1937-04-18	760	A
USGS	06620000	1937-04-19	770	A
USGS	06620000	1937-04-20	777	A
USGS	06620000	1937-04-21	800	A
USGS	06620000	1937-04-22	780	A
USGS	06620000	1937-04-23	760	A
USGS	06620000	1937-04-24	740	A
USGS	06620000	1937-04-25	730	A
USGS	06620000	1937-04-26	720	A
USGS	06620000	1937-04-27	738	A
USGS	06620000	1937-04-28	748	A
USGS	06620000	1937-04-29	684	A
USGS	06620000	1937-04-30	558	A
USGS	06620000	1937-05-01	474	A
USGS	06620000	1937-05-02	430	A
USGS	06620000	1937-05-03	424	A
USGS	06620000	1937-05-04	443	A
USGS	06620000	1937-05-05	572	A
USGS	06620000	1937-05-06	816	A
USGS	06620000	1937-05-07	965	A
USGS	06620000	1937-05-08	987	A
USGS	06620000	1937-05-09	1110	A
USGS	06620000	1937-05-10	1130	A
USGS	06620000	1937-05-11	1060	A
USGS	06620000	1937-05-12	976	A
USGS	06620000	1937-05-13	776	A
USGS	06620000	1937-05-14	702	A
USGS	06620000	1937-05-15	720	A
USGS	06620000	1937-05-16	847	A
USGS	06620000	1937-05-17	889	A
USGS	06620000	1937-05-18	910	A
USGS	06620000	1937-05-19	932	A
USGS	06620000	1937-05-20	965	A
USGS	06620000	1937-05-21	805	A
USGS	06620000	1937-05-22	676	A
USGS	06620000	1937-05-23	668	A
USGS	06620000	1937-05-24	805	A
USGS	06620000	1937-05-25	910	A
USGS	06620000	1937-05-26	987	A
USGS	06620000	1937-05-27	776	A
USGS	06620000	1937-05-28	738	A
USGS	06620000	1937-05-29	889	A
USGS	06620000	1937-05-30	1200	A
USGS	06620000	1937-05-31	1540	A
USGS	06620000	1937-06-01	1610	A
USGS	06620000	1937-06-02	1260	A
USGS	06620000	1937-06-03	1340	A
USGS	06620000	1937-06-04	1730	A
USGS	06620000	1937-06-05	2360	A
USGS	06620000	1937-06-06	1680	A
USGS	06620000	1937-06-07	1150	A
USGS	06620000	1937-06-08	826	A
USGS	06620000	1937-06-09	642	A
USGS	06620000	1937-06-10	610	A
USGS	06620000	1937-06-11	536	A
USGS	06620000	1937-06-12	443	A
USGS	06620000	1937-06-13	522	A
USGS	06620000	1937-06-14	522	A
USGS	06620000	1937-06-15	565	A
USGS	06620000	1937-06-16	610	A
USGS	06620000	1937-06-17	684	A
USGS	06620000	1937-06-18	767	A
USGS	06620000	1937-06-19	796	A
USGS	06620000	1937-06-20	758	A
USGS	06620000	1937-06-21	767	A
USGS	06620000	1937-06-22	910	A
USGS	06620000	1937-06-23	943	A
USGS	06620000	1937-06-24	858	A
USGS	06620000	1937-06-25	693	A
USGS	06620000	1937-06-26	998	A
USGS	06620000	1937-06-27	932	A
USGS	06620000	1937-06-28	710	A
USGS	06620000	1937-06-29	543	A
USGS	06620000	1937-06-30	501	A
USGS	06620000	1937-07-01	536	A
USGS	06620000	1937-07-02	588	A
USGS	06620000	1937-07-03	455	A
USGS	06620000	1937-07-04	370	A
USGS	06620000	1937-07-05	342	A
USGS	06620000	1937-07-06	315	A
USGS	06620000	1937-07-07	320	A
USGS	06620000	1937-07-08	331	A
USGS	06620000	1937-07-09	353	A
USGS	06620000	1937-07-10	474	A
USGS	06620000	1937-07-11	455	A
USGS	06620000	1937-07-12	480	A
USGS	06620000	1937-07-13	550	A
USGS	06620000	1937-07-14	900	A
USGS	06620000	1937-07-15	1080	A
USGS	06620000	1937-07-16	805	A
USGS	06620000	1937-07-17	565	A
USGS	06620000	1937-07-18	572	A
USGS	06620000	1937-07-19	522	A
USGS	06620000	1937-07-20	449	A
USGS	06620000	1937-07-21	376	A
USGS	06620000	1937-07-22	326	A
USGS	06620000	1937-07-23	290	A
USGS	06620000	1937-07-24	276	A
USGS	06620000	1937-07-25	304	A
USGS	06620000	1937-07-26	336	A
USGS	06620000	1937-07-27	315	A
USGS	06620000	1937-07-28	358	A
USGS	06620000	1937-07-29	331	A
USGS	06620000	1937-07-30	320	A
USGS	06620000	1937-07-31	299	A
USGS	06620000	1937-08-01	295	A
USGS	06620000	1937-08-02	286	A
USGS	06620000	1937-08-03	286	A
USGS	06620000	1937-08-04	267	A
USGS	06620000	1937-08-05	234	A
USGS	06620000	1937-08-06	211	A
USGS	06620000	1937-08-07	200	A
USGS	06620000	1937-08-08	186	A
USGS	06620000	1937-08-09	172	A
USGS	06620000	1937-08-10	160	A
USGS	06620000	1937-08-11	147	A
USGS	06620000	1937-08-12	136	A
USGS	06620000	1937-08-13	126	A
USGS	06620000	1937-08-14	118	A
USGS	06620000	1937-08-15	112	A
USGS	06620000	1937-08-16	107	A
USGS	06620000	1937-08-17	114	A
USGS	06620000	1937-08-18	150	A
USGS	06620000	1937-08-19	179	A
USGS	06620000	1937-08-20	172	A
USGS	06620000	1937-08-21	160	A
USGS	06620000	1937-08-22	139	A
USGS	06620000	1937-08-23	123	A
USGS	06620000	1937-08-24	114	A
USGS	06620000	1937-08-25	114	A
USGS	06620000	1937-08-26	116	A
USGS	06620000	1937-08-27	109	A
USGS	06620000	1937-08-28	105	A
USGS	06620000	1937-08-29	107	A
USGS	06620000	1937-08-30	112	A
USGS	06620000	1937-08-31	112	A
USGS	06620000	1937-09-01	105	A
USGS	06620000	1937-09-02	100	A
USGS	06620000	1937-09-03	96.0	A
USGS	06620000	1937-09-04	96.0	A
USGS	06620000	1937-09-05	98.0	A
USGS	06620000	1937-09-06	96.0	A
USGS	06620000	1937-09-07	93.0	A
USGS	06620000	1937-09-08	93.0	A
USGS	06620000	1937-09-09	91.0	A
USGS	06620000	1937-09-10	89.0	A
USGS	06620000	1937-09-11	89.0	A
USGS	06620000	1937-09-12	82.0	A
USGS	06620000	1937-09-13	78.0	A
USGS	06620000	1937-09-14	74.0	A
USGS	06620000	1937-09-15	68.0	A
USGS	06620000	1937-09-16	63.0	A
USGS	06620000	1937-09-17	61.0	A
USGS	06620000	1937-09-18	59.0	A
USGS	06620000	1937-09-19	59.0	A
USGS	06620000	1937-09-20	55.0	A
USGS	06620000	1937-09-21	53.0	A
USGS	06620000	1937-09-22	53.0	A
USGS	06620000	1937-09-23	61.0	A
USGS	06620000	1937-09-24	65.0	A
USGS	06620000	1937-09-25	96.0	A
USGS	06620000	1937-09-26	89.0	A
USGS	06620000	1937-09-27	85.0	A
USGS	06620000	1937-09-28	78.0	A
USGS	06620000	1937-09-29	78.0	A
USGS	06620000	1937-09-30	78.0	A
USGS	06620000	1937-10-01	80.0	A
USGS	06620000	1937-10-02	82.0	A
USGS	06620000	1937-10-03	85.0	A
USGS	06620000	1937-10-04	85.0	A
USGS	06620000	1937-10-05	85.0	A
USGS	06620000	1937-10-06	85.0	A
USGS	06620000	1937-10-07	91.0	A
USGS	06620000	1937-10-08	98.0	A
USGS	06620000	1937-10-09	118	A
USGS	06620000	1937-10-10	123	A
USGS	06620000	1937-10-11	130	A
USGS	06620000	1937-10-12	130	A
USGS	06620000	1937-10-13	130	A
USGS	06620000	1937-10-14	130	A
USGS	06620000	1937-10-15	125	A
USGS	06620000	1937-10-16	125	A
USGS	06620000	1937-10-17	123	A
USGS	06620000	1937-10-18	138	A
USGS	06620000	1937-10-19	190	A
USGS	06620000	1937-10-20	190	A
USGS	06620000	1937-10-21	173	A
USGS	06620000	1937-10-22	163	A
USGS	06620000	1937-10-23	156	A
USGS	06620000	1937-10-24	153	A
USGS	06620000	1937-10-25	153	A
USGS	06620000	1937-10-26	153	A
USGS	06620000	1937-10-27	150	A
USGS	06620000	1937-10-28	144	A
USGS	06620000	1937-10-29	141	A
USGS	06620000	1937-10-30	135	A
USGS	06620000	1937-10-31	135	A
USGS	06620000	1937-11-01	138	A
USGS	06620000	1937-11-02	141	A
USGS	06620000	1937-11-03	141	A
USGS	06620000	1937-11-04	138	A
USGS	06620000	1937-11-05	126	A
USGS	06620000	1937-11-06	116	A
USGS	06620000	1937-11-07	120	A
USGS	06620000	1937-11-08	120	A
USGS	06620000	1937-11-09	120	A
USGS	06620000	1937-11-10	120	A
USGS	06620000	1937-11-11	125	A
USGS	06620000	1937-11-12	130	A
USGS	06620000	1937-11-13	125	A
USGS	06620000	1937-11-14	120	A
USGS	06620000	1937-11-15	125	A
USGS	06620000	1937-11-16	125	A
USGS	06620000	1937-11-17	125	A
USGS	06620000	1937-11-18	120	A
USGS	06620000	1937-11-19	115	A
USGS	06620000	1937-11-20	110	A
USGS	06620000	1937-11-21	125	A
USGS	06620000	1937-11-22	130	A
USGS	06620000	1937-11-23	125	A
USGS	06620000	1937-11-24	122	A
USGS	06620000	1937-11-25	120	A
USGS	06620000	1937-11-26	120	A
USGS	06620000	1937-11-27	110	A
USGS	06620000	1937-11-28	110	A
USGS	06620000	1937-11-29	110	A
USGS	06620000	1937-11-30	110	A
USGS	06620000	1937-12-01	110	A
USGS	06620000	1937-12-02	105	A
USGS	06620000	1937-12-03	105	A
USGS	06620000	1937-12-04	105	A
USGS	06620000	1937-12-05	105	A
USGS	06620000	1937-12-06	100	A
USGS	06620000	1937-12-07	96.0	A
USGS	06620000	1937-12-08	92.0	A
USGS	06620000	1937-12-09	92.0	A
USGS	06620000	1937-12-10	93.0	A
USGS	06620000	1937-12-11	96.0	A
USGS	06620000	1937-12-12	100	A
USGS	06620000	1937-12-13	100	A
USGS	06620000	1937-12-14	97.0	A
USGS	06620000	1937-12-15	95.0	A
USGS	06620000	1937-12-16	90.0	A
USGS	06620000	1937-12-17	86.0	A
USGS	06620000	1937-12-18	84.0	A
USGS	06620000	1937-12-19	83.0	A
USGS	06620000	1937-12-20	82.0	A
USGS	06620000	1937-12-21	85.0	A
USGS	06620000	1937-12-22	87.0	A
USGS	06620000	1937-12-23	88.0	A
USGS	06620000	1937-12-24	86.0	A
USGS	06620000	1937-12-25	82.0	A
USGS	06620000	1937-12-26	86.0	A
USGS	06620000	1937-12-27	86.0	A
USGS	06620000	1937-12-28	87.0	A
USGS	06620000	1937-12-29	84.0	A
USGS	06620000	1937-12-30	80.0	A
USGS	06620000	1937-12-31	78.0	A
USGS	06620000	1938-01-01	80.0	A
USGS	06620000	1938-01-02	82.0	A
USGS	06620000	1938-01-03	82.0	A
USGS	06620000	1938-01-04	79.0	A
USGS	06620000	1938-01-05	77.0	A
USGS	06620000	1938-01-06	75.0	A
USGS	06620000	1938-01-07	74.0	A
USGS	06620000	1938-01-08	74.0	A
USGS	06620000	1938-01-09	76.0	A
USGS	06620000	1938-01-10	78.0	A
USGS	06620000	1938-01-11	78.0	A
USGS	06620000	1938-01-12	76.0	A
USGS	06620000	1938-01-13	75.0	A
USGS	06620000	1938-01-14	78.0	A
USGS	06620000	1938-01-15	84.0	A
USGS	06620000	1938-01-16	84.0	A
USGS	06620000	1938-01-17	84.0	A
USGS	06620000	1938-01-18	84.0	A
USGS	06620000	1938-01-19	84.0	A
USGS	06620000	1938-01-20	84.0	A
USGS	06620000	1938-01-21	83.0	A
USGS	06620000	1938-01-22	83.0	A
USGS	06620000	1938-01-23	84.0	A
USGS	06620000	1938-01-24	84.0	A
USGS	06620000	1938-01-25	88.0	A
USGS	06620000	1938-01-26	88.0	A
USGS	06620000	1938-01-27	88.0	A
USGS	06620000	1938-01-28	88.0	A
USGS	06620000	1938-01-29	89.0	A
USGS	06620000	1938-01-30	90.0	A
USGS	06620000	1938-01-31	90.0	A
USGS	06620000	1938-02-01	92.0	A
USGS	06620000	1938-02-02	94.0	A
USGS	06620000	1938-02-03	94.0	A
USGS	06620000	1938-02-04	92.0	A
USGS	06620000	1938-02-05	94.0	A
USGS	06620000	1938-02-06	92.0	A
USGS	06620000	1938-02-07	90.0	A
USGS	06620000	1938-02-08	88.0	A
USGS	06620000	1938-02-09	88.0	A
USGS	06620000	1938-02-10	88.0	A
USGS	06620000	1938-02-11	88.0	A
USGS	06620000	1938-02-12	90.0	A
USGS	06620000	1938-02-13	90.0	A
USGS	06620000	1938-02-14	92.0	A
USGS	06620000	1938-02-15	94.0	A
USGS	06620000	1938-02-16	94.0	A
USGS	06620000	1938-02-17	94.0	A
USGS	06620000	1938-02-18	94.0	A
USGS	06620000	1938-02-19	92.0	A
USGS	06620000	1938-02-20	90.0	A
USGS	06620000	1938-02-21	90.0	A
USGS	06620000	1938-02-22	88.0	A
USGS	06620000	1938-02-23	88.0	A
USGS	06620000	1938-02-24	90.0	A
USGS	06620000	1938-02-25	92.0	A
USGS	06620000	1938-02-26	90.0	A
USGS	06620000	1938-02-27	88.0	A
USGS	06620000	1938-02-28	90.0	A
USGS	06620000	1938-03-01	98.0	A
