# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-08-03 21:06:02 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 09306395 WHITE RIVER NEAR COLORADO STATE LINE, UT
# -----------------------------------------------------------------------------------
#
# Data provided for site 09306395
#            TS   parameter     statistic     Description
#        142976       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
# 
agency_cd	site_no	datetime	142976_00060_00003	142976_00060_00003_cd
USGS	09306395	1978-08-08	390	A
USGS	09306395	1978-08-09	380	A
USGS	09306395	1978-08-10	370	A
USGS	09306395	1978-08-11	370	A
USGS	09306395	1978-08-12	370	A
USGS	09306395	1978-08-13	392	A
USGS	09306395	1978-08-14	452	A
USGS	09306395	1978-08-15	449	A
USGS	09306395	1978-08-16	522	A
USGS	09306395	1978-08-17	465	A
USGS	09306395	1978-08-18	424	A
USGS	09306395	1978-08-19	415	A
USGS	09306395	1978-08-20	440	A
USGS	09306395	1978-08-21	434	A
USGS	09306395	1978-08-22	415	A
USGS	09306395	1978-08-23	389	A
USGS	09306395	1978-08-24	363	A
USGS	09306395	1978-08-25	343	A
USGS	09306395	1978-08-26	351	A
USGS	09306395	1978-08-27	335	A
USGS	09306395	1978-08-28	324	A
USGS	09306395	1978-08-29	325	A
USGS	09306395	1978-08-30	307	A
USGS	09306395	1978-08-31	265	A
USGS	09306395	1978-09-01	252	A
USGS	09306395	1978-09-02	255	A
USGS	09306395	1978-09-03	257	A
USGS	09306395	1978-09-04	252	A
USGS	09306395	1978-09-05	236	A
USGS	09306395	1978-09-06	215	A
USGS	09306395	1978-09-07	198	A
USGS	09306395	1978-09-08	1630	A
USGS	09306395	1978-09-09	585	A
USGS	09306395	1978-09-10	419	A
USGS	09306395	1978-09-11	355	A
USGS	09306395	1978-09-12	345	A
USGS	09306395	1978-09-13	383	A
USGS	09306395	1978-09-14	360	A
USGS	09306395	1978-09-15	343	A
USGS	09306395	1978-09-16	356	A
USGS	09306395	1978-09-17	357	A
USGS	09306395	1978-09-18	369	A
USGS	09306395	1978-09-19	408	A
USGS	09306395	1978-09-20	439	A
USGS	09306395	1978-09-21	430	A
USGS	09306395	1978-09-22	425	A
USGS	09306395	1978-09-23	411	A
USGS	09306395	1978-09-24	403	A
USGS	09306395	1978-09-25	386	A
USGS	09306395	1978-09-26	387	A
USGS	09306395	1978-09-27	385	A
USGS	09306395	1978-09-28	368	A
USGS	09306395	1978-09-29	375	A
USGS	09306395	1978-09-30	371	A
USGS	09306395	1978-10-01	376	A
USGS	09306395	1978-10-02	375	A
USGS	09306395	1978-10-03	369	A
USGS	09306395	1978-10-04	366	A
USGS	09306395	1978-10-05	360	A
USGS	09306395	1978-10-06	358	A
USGS	09306395	1978-10-07	359	A
USGS	09306395	1978-10-08	368	A
USGS	09306395	1978-10-09	362	A
USGS	09306395	1978-10-10	366	A
USGS	09306395	1978-10-11	366	A
USGS	09306395	1978-10-12	365	A
USGS	09306395	1978-10-13	362	A
USGS	09306395	1978-10-14	360	A
USGS	09306395	1978-10-15	361	A
USGS	09306395	1978-10-16	370	A
USGS	09306395	1978-10-17	373	A
USGS	09306395	1978-10-18	380	A
USGS	09306395	1978-10-19	383	A
USGS	09306395	1978-10-20	374	A
USGS	09306395	1978-10-21	427	A
USGS	09306395	1978-10-22	434	A
USGS	09306395	1978-10-23	416	A
USGS	09306395	1978-10-24	428	A
USGS	09306395	1978-10-25	415	A
USGS	09306395	1978-10-26	400	A
USGS	09306395	1978-10-27	400	A
USGS	09306395	1978-10-28	390	A
USGS	09306395	1978-10-29	395	A
USGS	09306395	1978-10-30	390	A
USGS	09306395	1978-10-31	385	A
USGS	09306395	1978-11-01	380	A
USGS	09306395	1978-11-02	385	A
USGS	09306395	1978-11-03	380	A
USGS	09306395	1978-11-04	375	A
USGS	09306395	1978-11-05	380	A
USGS	09306395	1978-11-06	375	A
USGS	09306395	1978-11-07	370	A
USGS	09306395	1978-11-08	370	A
USGS	09306395	1978-11-09	375	A
USGS	09306395	1978-11-10	390	A
USGS	09306395	1978-11-11	380	A
USGS	09306395	1978-11-12	420	A
USGS	09306395	1978-11-13	500	A
USGS	09306395	1978-11-14	460	A
USGS	09306395	1978-11-15	410	A
USGS	09306395	1978-11-16	395	A
USGS	09306395	1978-11-17	380	A
USGS	09306395	1978-11-18	375	A
USGS	09306395	1978-11-19	370	A
USGS	09306395	1978-11-20	400	A
USGS	09306395	1978-11-21	410	A
USGS	09306395	1978-11-22	425	A
USGS	09306395	1978-11-23	450	A
USGS	09306395	1978-11-24	400	A
USGS	09306395	1978-11-25	420	A
USGS	09306395	1978-11-26	430	A
USGS	09306395	1978-11-27	420	A
USGS	09306395	1978-11-28	420	A
USGS	09306395	1978-11-29	350	A
USGS	09306395	1978-11-30	400	A
USGS	09306395	1978-12-01	500	A
USGS	09306395	1978-12-02	300	A
USGS	09306395	1978-12-03	170	A
USGS	09306395	1978-12-04	220	A
USGS	09306395	1978-12-05	280	A
USGS	09306395	1978-12-06	380	A
USGS	09306395	1978-12-07	480	A
USGS	09306395	1978-12-08	400	A
USGS	09306395	1978-12-09	310	A
USGS	09306395	1978-12-10	340	A
USGS	09306395	1978-12-11	390	A
USGS	09306395	1978-12-12	400	A
USGS	09306395	1978-12-13	420	A
USGS	09306395	1978-12-14	390	A
USGS	09306395	1978-12-15	370	A
USGS	09306395	1978-12-16	410	A
USGS	09306395	1978-12-17	370	A
USGS	09306395	1978-12-18	410	A
USGS	09306395	1978-12-19	460	A
USGS	09306395	1978-12-20	380	A
USGS	09306395	1978-12-21	360	A
USGS	09306395	1978-12-22	450	A
USGS	09306395	1978-12-23	400	A
USGS	09306395	1978-12-24	380	A
USGS	09306395	1978-12-25	420	A
USGS	09306395	1978-12-26	380	A
USGS	09306395	1978-12-27	380	A
USGS	09306395	1978-12-28	390	A
USGS	09306395	1978-12-29	380	A
USGS	09306395	1978-12-30	360	A
USGS	09306395	1978-12-31	380	A
USGS	09306395	1979-01-01	350	A
USGS	09306395	1979-01-02	330	A
USGS	09306395	1979-01-03	320	A
USGS	09306395	1979-01-04	340	A
USGS	09306395	1979-01-05	340	A
USGS	09306395	1979-01-06	350	A
USGS	09306395	1979-01-07	330	A
USGS	09306395	1979-01-08	320	A
USGS	09306395	1979-01-09	310	A
USGS	09306395	1979-01-10	310	A
USGS	09306395	1979-01-11	310	A
USGS	09306395	1979-01-12	310	A
USGS	09306395	1979-01-13	320	A
USGS	09306395	1979-01-14	320	A
USGS	09306395	1979-01-15	300	A
USGS	09306395	1979-01-16	290	A
USGS	09306395	1979-01-17	280	A
USGS	09306395	1979-01-18	290	A
USGS	09306395	1979-01-19	300	A
USGS	09306395	1979-01-20	300	A
USGS	09306395	1979-01-21	300	A
USGS	09306395	1979-01-22	310	A
USGS	09306395	1979-01-23	310	A
USGS	09306395	1979-01-24	310	A
USGS	09306395	1979-01-25	300	A
USGS	09306395	1979-01-26	300	A
USGS	09306395	1979-01-27	300	A
USGS	09306395	1979-01-28	280	A
USGS	09306395	1979-01-29	270	A
USGS	09306395	1979-01-30	270	A
USGS	09306395	1979-01-31	270	A
USGS	09306395	1979-02-01	270	A
USGS	09306395	1979-02-02	270	A
USGS	09306395	1979-02-03	270	A
USGS	09306395	1979-02-04	270	A
USGS	09306395	1979-02-05	270	A
USGS	09306395	1979-02-06	270	A
USGS	09306395	1979-02-07	270	A
USGS	09306395	1979-02-08	270	A
USGS	09306395	1979-02-09	270	A
USGS	09306395	1979-02-10	270	A
USGS	09306395	1979-02-11	285	A
USGS	09306395	1979-02-12	285	A
USGS	09306395	1979-02-13	285	A
USGS	09306395	1979-02-14	285	A
USGS	09306395	1979-02-15	285	A
USGS	09306395	1979-02-16	295	A
USGS	09306395	1979-02-17	295	A
USGS	09306395	1979-02-18	295	A
USGS	09306395	1979-02-19	295	A
USGS	09306395	1979-02-20	295	A
USGS	09306395	1979-02-21	300	A
USGS	09306395	1979-02-22	320	A
USGS	09306395	1979-02-23	300	A
USGS	09306395	1979-02-24	290	A
USGS	09306395	1979-02-25	290	A
USGS	09306395	1979-02-26	290	A
USGS	09306395	1979-02-27	290	A
USGS	09306395	1979-02-28	290	A
USGS	09306395	1979-03-01	300	A
USGS	09306395	1979-03-02	300	A
USGS	09306395	1979-03-03	310	A
USGS	09306395	1979-03-04	320	A
USGS	09306395	1979-03-05	320	A
USGS	09306395	1979-03-06	330	A
USGS	09306395	1979-03-07	340	A
USGS	09306395	1979-03-08	340	A
USGS	09306395	1979-03-09	340	A
USGS	09306395	1979-03-10	340	A
USGS	09306395	1979-03-11	350	A
USGS	09306395	1979-03-12	350	A
USGS	09306395	1979-03-13	350	A
USGS	09306395	1979-03-14	350	A
USGS	09306395	1979-03-15	350	A
USGS	09306395	1979-03-16	365	A
USGS	09306395	1979-03-17	370	A
USGS	09306395	1979-03-18	385	A
USGS	09306395	1979-03-19	400	A
USGS	09306395	1979-03-20	420	A
USGS	09306395	1979-03-21	450	A
USGS	09306395	1979-03-22	480	A
USGS	09306395	1979-03-23	510	A
USGS	09306395	1979-03-24	580	A
USGS	09306395	1979-03-25	700	A
USGS	09306395	1979-03-26	750	A
USGS	09306395	1979-03-27	782	A
USGS	09306395	1979-03-28	1010	A
USGS	09306395	1979-03-29	1600	A
USGS	09306395	1979-03-30	1050	A
USGS	09306395	1979-03-31	976	A
USGS	09306395	1979-04-01	852	A
USGS	09306395	1979-04-02	637	A
USGS	09306395	1979-04-03	543	A
USGS	09306395	1979-04-04	491	A
USGS	09306395	1979-04-05	484	A
USGS	09306395	1979-04-06	613	A
USGS	09306395	1979-04-07	760	A
USGS	09306395	1979-04-08	764	A
USGS	09306395	1979-04-09	668	A
USGS	09306395	1979-04-10	665	A
USGS	09306395	1979-04-11	756	A
USGS	09306395	1979-04-12	683	A
USGS	09306395	1979-04-13	711	A
USGS	09306395	1979-04-14	733	A
USGS	09306395	1979-04-15	789	A
USGS	09306395	1979-04-16	747	A
USGS	09306395	1979-04-17	766	A
USGS	09306395	1979-04-18	837	A
USGS	09306395	1979-04-19	846	A
USGS	09306395	1979-04-20	834	A
USGS	09306395	1979-04-21	767	A
USGS	09306395	1979-04-22	731	A
USGS	09306395	1979-04-23	728	A
USGS	09306395	1979-04-24	787	A
USGS	09306395	1979-04-25	860	A
USGS	09306395	1979-04-26	851	A
USGS	09306395	1979-04-27	796	A
USGS	09306395	1979-04-28	769	A
USGS	09306395	1979-04-29	811	A
USGS	09306395	1979-04-30	818	A
USGS	09306395	1979-05-01	828	A
USGS	09306395	1979-05-02	884	A
USGS	09306395	1979-05-03	1050	A
USGS	09306395	1979-05-04	1030	A
USGS	09306395	1979-05-05	907	A
USGS	09306395	1979-05-06	879	A
USGS	09306395	1979-05-07	973	A
USGS	09306395	1979-05-08	1090	A
USGS	09306395	1979-05-09	1170	A
USGS	09306395	1979-05-10	1100	A
USGS	09306395	1979-05-11	1010	A
USGS	09306395	1979-05-12	932	A
USGS	09306395	1979-05-13	893	A
USGS	09306395	1979-05-14	881	A
USGS	09306395	1979-05-15	952	A
USGS	09306395	1979-05-16	1080	A
USGS	09306395	1979-05-17	1260	A
USGS	09306395	1979-05-18	1430	A
USGS	09306395	1979-05-19	1720	A
USGS	09306395	1979-05-20	2090	A
USGS	09306395	1979-05-21	2320	A
USGS	09306395	1979-05-22	2550	A
USGS	09306395	1979-05-23	2730	A
USGS	09306395	1979-05-24	2850	A
USGS	09306395	1979-05-25	3160	A
USGS	09306395	1979-05-26	3490	A
USGS	09306395	1979-05-27	3530	A
USGS	09306395	1979-05-28	3770	A
USGS	09306395	1979-05-29	3960	A
USGS	09306395	1979-05-30	4230	A
USGS	09306395	1979-05-31	3930	A
USGS	09306395	1979-06-01	3270	A
USGS	09306395	1979-06-02	2720	A
USGS	09306395	1979-06-03	2510	A
USGS	09306395	1979-06-04	2520	A
USGS	09306395	1979-06-05	2540	A
USGS	09306395	1979-06-06	2610	A
USGS	09306395	1979-06-07	2830	A
USGS	09306395	1979-06-08	3120	A
USGS	09306395	1979-06-09	3060	A
USGS	09306395	1979-06-10	2470	A
USGS	09306395	1979-06-11	2070	A
USGS	09306395	1979-06-12	1960	A
USGS	09306395	1979-06-13	2080	A
USGS	09306395	1979-06-14	2410	A
USGS	09306395	1979-06-15	2940	A
USGS	09306395	1979-06-16	3390	A
USGS	09306395	1979-06-17	3490	A
USGS	09306395	1979-06-18	3290	A
USGS	09306395	1979-06-19	2940	A
USGS	09306395	1979-06-20	2520	A
USGS	09306395	1979-06-21	2080	A
USGS	09306395	1979-06-22	1910	A
USGS	09306395	1979-06-23	1970	A
USGS	09306395	1979-06-24	2060	A
USGS	09306395	1979-06-25	2110	A
USGS	09306395	1979-06-26	2140	A
USGS	09306395	1979-06-27	2120	A
USGS	09306395	1979-06-28	2170	A
USGS	09306395	1979-06-29	2170	A
USGS	09306395	1979-06-30	2020	A
USGS	09306395	1979-07-01	1960	A
USGS	09306395	1979-07-02	2030	A
USGS	09306395	1979-07-03	1960	A
USGS	09306395	1979-07-04	1820	A
USGS	09306395	1979-07-05	1640	A
USGS	09306395	1979-07-06	1480	A
USGS	09306395	1979-07-07	1380	A
USGS	09306395	1979-07-08	1290	A
USGS	09306395	1979-07-09	1200	A
USGS	09306395	1979-07-10	1100	A
USGS	09306395	1979-07-11	1020	A
USGS	09306395	1979-07-12	959	A
USGS	09306395	1979-07-13	900	A
USGS	09306395	1979-07-14	820	A
USGS	09306395	1979-07-15	750	A
USGS	09306395	1979-07-16	730	A
USGS	09306395	1979-07-17	700	A
USGS	09306395	1979-07-18	700	A
USGS	09306395	1979-07-19	670	A
USGS	09306395	1979-07-20	673	A
USGS	09306395	1979-07-21	639	A
USGS	09306395	1979-07-22	639	A
USGS	09306395	1979-07-23	697	A
USGS	09306395	1979-07-24	667	A
USGS	09306395	1979-07-25	633	A
USGS	09306395	1979-07-26	573	A
USGS	09306395	1979-07-27	541	A
USGS	09306395	1979-07-28	533	A
USGS	09306395	1979-07-29	548	A
USGS	09306395	1979-07-30	508	A
USGS	09306395	1979-07-31	477	A
USGS	09306395	1979-08-01	459	A
USGS	09306395	1979-08-02	437	A
USGS	09306395	1979-08-03	444	A
USGS	09306395	1979-08-04	424	A
USGS	09306395	1979-08-05	390	A
USGS	09306395	1979-08-06	393	A
USGS	09306395	1979-08-07	398	A
USGS	09306395	1979-08-08	378	A
USGS	09306395	1979-08-09	391	A
USGS	09306395	1979-08-10	402	A
USGS	09306395	1979-08-11	418	A
USGS	09306395	1979-08-12	434	A
USGS	09306395	1979-08-13	404	A
USGS	09306395	1979-08-14	420	A
USGS	09306395	1979-08-15	424	A
USGS	09306395	1979-08-16	456	A
USGS	09306395	1979-08-17	507	A
USGS	09306395	1979-08-18	546	A
USGS	09306395	1979-08-19	547	A
USGS	09306395	1979-08-20	552	A
USGS	09306395	1979-08-21	604	A
USGS	09306395	1979-08-22	616	A
USGS	09306395	1979-08-23	547	A
USGS	09306395	1979-08-24	522	A
USGS	09306395	1979-08-25	507	A
USGS	09306395	1979-08-26	486	A
USGS	09306395	1979-08-27	470	A
USGS	09306395	1979-08-28	498	A
USGS	09306395	1979-08-29	462	A
USGS	09306395	1979-08-30	461	A
USGS	09306395	1979-08-31	436	A
USGS	09306395	1979-09-01	455	A
USGS	09306395	1979-09-02	427	A
USGS	09306395	1979-09-03	416	A
USGS	09306395	1979-09-04	396	A
USGS	09306395	1979-09-05	379	A
USGS	09306395	1979-09-06	362	A
USGS	09306395	1979-09-07	350	A
USGS	09306395	1979-09-08	323	A
USGS	09306395	1979-09-09	315	A
USGS	09306395	1979-09-10	308	A
USGS	09306395	1979-09-11	288	A
USGS	09306395	1979-09-12	314	A
USGS	09306395	1979-09-13	314	A
USGS	09306395	1979-09-14	309	A
USGS	09306395	1979-09-15	307	A
USGS	09306395	1979-09-16	321	A
USGS	09306395	1979-09-17	311	A
USGS	09306395	1979-09-18	312	A
USGS	09306395	1979-09-19	285	A
USGS	09306395	1979-09-20	267	A
USGS	09306395	1979-09-21	253	A
USGS	09306395	1979-09-22	255	A
USGS	09306395	1979-09-23	257	A
USGS	09306395	1979-09-24	258	A
USGS	09306395	1979-09-25	250	A
USGS	09306395	1979-09-26	290	A
USGS	09306395	1979-09-27	325	A
USGS	09306395	1979-09-28	278	A
USGS	09306395	1979-09-29	272	A
USGS	09306395	1979-09-30	288	A
USGS	09306395	1979-10-01	281	A
USGS	09306395	1979-10-02	282	A
USGS	09306395	1979-10-03	281	A
USGS	09306395	1979-10-04	295	A
USGS	09306395	1979-10-05	303	A
USGS	09306395	1979-10-06	319	A
USGS	09306395	1979-10-07	336	A
USGS	09306395	1979-10-08	343	A
USGS	09306395	1979-10-09	324	A
USGS	09306395	1979-10-10	326	A
USGS	09306395	1979-10-11	338	A
USGS	09306395	1979-10-12	338	A
USGS	09306395	1979-10-13	352	A
USGS	09306395	1979-10-14	360	A
USGS	09306395	1979-10-15	392	A
USGS	09306395	1979-10-16	393	A
USGS	09306395	1979-10-17	371	A
USGS	09306395	1979-10-18	380	A
USGS	09306395	1979-10-19	389	A
USGS	09306395	1979-10-20	438	A
USGS	09306395	1979-10-21	489	A
USGS	09306395	1979-10-22	546	A
USGS	09306395	1979-10-23	523	A
USGS	09306395	1979-10-24	489	A
USGS	09306395	1979-10-25	496	A
USGS	09306395	1979-10-26	503	A
USGS	09306395	1979-10-27	496	A
USGS	09306395	1979-10-28	485	A
USGS	09306395	1979-10-29	488	A
USGS	09306395	1979-10-30	496	A
USGS	09306395	1979-10-31	492	A
USGS	09306395	1979-11-01	456	A
USGS	09306395	1979-11-02	419	A
USGS	09306395	1979-11-03	431	A
USGS	09306395	1979-11-04	451	A
USGS	09306395	1979-11-05	459	A
USGS	09306395	1979-11-06	461	A
USGS	09306395	1979-11-07	451	A
USGS	09306395	1979-11-08	448	A
USGS	09306395	1979-11-09	459	A
USGS	09306395	1979-11-10	453	A
USGS	09306395	1979-11-11	453	A
USGS	09306395	1979-11-12	443	A
USGS	09306395	1979-11-13	433	A
USGS	09306395	1979-11-14	406	A
USGS	09306395	1979-11-15	406	A
USGS	09306395	1979-11-16	415	A
USGS	09306395	1979-11-17	430	A
USGS	09306395	1979-11-18	435	A
USGS	09306395	1979-11-19	438	A
USGS	09306395	1979-11-20	456	A
USGS	09306395	1979-11-21	431	A
USGS	09306395	1979-11-22	459	A
USGS	09306395	1979-11-23	352	A
USGS	09306395	1979-11-24	310	A
USGS	09306395	1979-11-25	403	A
USGS	09306395	1979-11-26	504	A
USGS	09306395	1979-11-27	473	A
USGS	09306395	1979-11-28	420	A
USGS	09306395	1979-11-29	324	A
USGS	09306395	1979-11-30	274	A
USGS	09306395	1979-12-01	190	A
USGS	09306395	1979-12-02	224	A
USGS	09306395	1979-12-03	283	A
USGS	09306395	1979-12-04	420	A
USGS	09306395	1979-12-05	430	A
USGS	09306395	1979-12-06	430	A
USGS	09306395	1979-12-07	430	A
USGS	09306395	1979-12-08	420	A
USGS	09306395	1979-12-09	370	A
USGS	09306395	1979-12-10	350	A
USGS	09306395	1979-12-11	350	A
USGS	09306395	1979-12-12	350	A
USGS	09306395	1979-12-13	360	A
USGS	09306395	1979-12-14	350	A
USGS	09306395	1979-12-15	350	A
USGS	09306395	1979-12-16	360	A
USGS	09306395	1979-12-17	360	A
USGS	09306395	1979-12-18	370	A
USGS	09306395	1979-12-19	370	A
USGS	09306395	1979-12-20	370	A
USGS	09306395	1979-12-21	370	A
USGS	09306395	1979-12-22	360	A
USGS	09306395	1979-12-23	360	A
USGS	09306395	1979-12-24	350	A
USGS	09306395	1979-12-25	340	A
USGS	09306395	1979-12-26	330	A
USGS	09306395	1979-12-27	310	A
USGS	09306395	1979-12-28	380	A
USGS	09306395	1979-12-29	380	A
USGS	09306395	1979-12-30	360	A
USGS	09306395	1979-12-31	350	A
USGS	09306395	1980-01-01	350	A
USGS	09306395	1980-01-02	340	A
USGS	09306395	1980-01-03	330	A
USGS	09306395	1980-01-04	330	A
USGS	09306395	1980-01-05	320	A
USGS	09306395	1980-01-06	360	A
USGS	09306395	1980-01-07	370	A
USGS	09306395	1980-01-08	370	A
USGS	09306395	1980-01-09	380	A
USGS	09306395	1980-01-10	380	A
USGS	09306395	1980-01-11	310	A
USGS	09306395	1980-01-12	340	A
USGS	09306395	1980-01-13	380	A
USGS	09306395	1980-01-14	380	A
USGS	09306395	1980-01-15	370	A
USGS	09306395	1980-01-16	370	A
USGS	09306395	1980-01-17	370	A
USGS	09306395	1980-01-18	360	A
USGS	09306395	1980-01-19	360	A
USGS	09306395	1980-01-20	350	A
USGS	09306395	1980-01-21	350	A
USGS	09306395	1980-01-22	340	A
USGS	09306395	1980-01-23	330	A
USGS	09306395	1980-01-24	330	A
USGS	09306395	1980-01-25	330	A
USGS	09306395	1980-01-26	330	A
USGS	09306395	1980-01-27	330	A
USGS	09306395	1980-01-28	330	A
USGS	09306395	1980-01-29	320	A
USGS	09306395	1980-01-30	320	A
USGS	09306395	1980-01-31	320	A
USGS	09306395	1980-02-01	330	A
USGS	09306395	1980-02-02	360	A
USGS	09306395	1980-02-03	380	A
USGS	09306395	1980-02-04	400	A
USGS	09306395	1980-02-05	390	A
USGS	09306395	1980-02-06	380	A
USGS	09306395	1980-02-07	370	A
USGS	09306395	1980-02-08	360	A
USGS	09306395	1980-02-09	360	A
USGS	09306395	1980-02-10	380	A
USGS	09306395	1980-02-11	420	A
USGS	09306395	1980-02-12	470	A
USGS	09306395	1980-02-13	500	A
USGS	09306395	1980-02-14	600	A
USGS	09306395	1980-02-15	698	A
USGS	09306395	1980-02-16	734	A
USGS	09306395	1980-02-17	893	A
USGS	09306395	1980-02-18	960	A
USGS	09306395	1980-02-19	1100	A
USGS	09306395	1980-02-20	1300	A
USGS	09306395	1980-02-21	1220	A
USGS	09306395	1980-02-22	892	A
USGS	09306395	1980-02-23	659	A
USGS	09306395	1980-02-24	547	A
USGS	09306395	1980-02-25	490	A
USGS	09306395	1980-02-26	481	A
USGS	09306395	1980-02-27	486	A
USGS	09306395	1980-02-28	564	A
USGS	09306395	1980-02-29	676	A
USGS	09306395	1980-03-01	666	A
USGS	09306395	1980-03-02	564	A
USGS	09306395	1980-03-03	556	A
USGS	09306395	1980-03-04	490	A
USGS	09306395	1980-03-05	573	A
USGS	09306395	1980-03-06	614	A
USGS	09306395	1980-03-07	569	A
USGS	09306395	1980-03-08	591	A
USGS	09306395	1980-03-09	623	A
USGS	09306395	1980-03-10	490	A
USGS	09306395	1980-03-11	481	A
USGS	09306395	1980-03-12	473	A
USGS	09306395	1980-03-13	473	A
USGS	09306395	1980-03-14	438	A
USGS	09306395	1980-03-15	518	A
USGS	09306395	1980-03-16	562	A
USGS	09306395	1980-03-17	490	A
USGS	09306395	1980-03-18	421	A
USGS	09306395	1980-03-19	414	A
USGS	09306395	1980-03-20	471	A
USGS	09306395	1980-03-21	475	A
USGS	09306395	1980-03-22	513	A
USGS	09306395	1980-03-23	565	A
USGS	09306395	1980-03-24	504	A
USGS	09306395	1980-03-25	490	A
USGS	09306395	1980-03-26	504	A
USGS	09306395	1980-03-27	484	A
USGS	09306395	1980-03-28	444	A
USGS	09306395	1980-03-29	428	A
USGS	09306395	1980-03-30	414	A
USGS	09306395	1980-03-31	413	A
USGS	09306395	1980-04-01	413	A
USGS	09306395	1980-04-02	403	A
USGS	09306395	1980-04-03	424	A
USGS	09306395	1980-04-04	418	A
USGS	09306395	1980-04-05	415	A
USGS	09306395	1980-04-06	448	A
USGS	09306395	1980-04-07	487	A
USGS	09306395	1980-04-08	461	A
USGS	09306395	1980-04-09	413	A
USGS	09306395	1980-04-10	419	A
USGS	09306395	1980-04-11	476	A
USGS	09306395	1980-04-12	445	A
USGS	09306395	1980-04-13	424	A
USGS	09306395	1980-04-14	411	A
USGS	09306395	1980-04-15	438	A
USGS	09306395	1980-04-16	491	A
USGS	09306395	1980-04-17	527	A
USGS	09306395	1980-04-18	553	A
USGS	09306395	1980-04-19	582	A
USGS	09306395	1980-04-20	655	A
USGS	09306395	1980-04-21	724	A
USGS	09306395	1980-04-22	818	A
USGS	09306395	1980-04-23	951	A
USGS	09306395	1980-04-24	973	A
USGS	09306395	1980-04-25	963	A
USGS	09306395	1980-04-26	909	A
USGS	09306395	1980-04-27	925	A
USGS	09306395	1980-04-28	916	A
USGS	09306395	1980-04-29	969	A
USGS	09306395	1980-04-30	1080	A
USGS	09306395	1980-05-01	1170	A
USGS	09306395	1980-05-02	1120	A
USGS	09306395	1980-05-03	1020	A
USGS	09306395	1980-05-04	1010	A
USGS	09306395	1980-05-05	1080	A
USGS	09306395	1980-05-06	1140	A
USGS	09306395	1980-05-07	1380	A
USGS	09306395	1980-05-08	1550	A
USGS	09306395	1980-05-09	1590	A
USGS	09306395	1980-05-10	1680	A
USGS	09306395	1980-05-11	1700	A
USGS	09306395	1980-05-12	1990	A
USGS	09306395	1980-05-13	2000	A
USGS	09306395	1980-05-14	1730	A
USGS	09306395	1980-05-15	1590	A
USGS	09306395	1980-05-16	1540	A
USGS	09306395	1980-05-17	1760	A
USGS	09306395	1980-05-18	1870	A
USGS	09306395	1980-05-19	1680	A
USGS	09306395	1980-05-20	1680	A
USGS	09306395	1980-05-21	1880	A
USGS	09306395	1980-05-22	2180	A
USGS	09306395	1980-05-23	2610	A
USGS	09306395	1980-05-24	3030	A
USGS	09306395	1980-05-25	3110	A
USGS	09306395	1980-05-26	2230	A
USGS	09306395	1980-05-27	2340	A
USGS	09306395	1980-05-28	2340	A
USGS	09306395	1980-05-29	2530	A
USGS	09306395	1980-05-30	2640	A
USGS	09306395	1980-05-31	2410	A
USGS	09306395	1980-06-01	2460	A
USGS	09306395	1980-06-02	2410	A
USGS	09306395	1980-06-03	2290	A
USGS	09306395	1980-06-04	2250	A
USGS	09306395	1980-06-05	2330	A
USGS	09306395	1980-06-06	2510	A
USGS	09306395	1980-06-07	2600	A
USGS	09306395	1980-06-08	2650	A
USGS	09306395	1980-06-09	2710	A
USGS	09306395	1980-06-10	2670	A
USGS	09306395	1980-06-11	2700	A
USGS	09306395	1980-06-12	2820	A
USGS	09306395	1980-06-13	2960	A
USGS	09306395	1980-06-14	2980	A
USGS	09306395	1980-06-15	2810	A
USGS	09306395	1980-06-16	2590	A
USGS	09306395	1980-06-17	2340	A
USGS	09306395	1980-06-18	2190	A
USGS	09306395	1980-06-19	2080	A
USGS	09306395	1980-06-20	2070	A
USGS	09306395	1980-06-21	1910	A
USGS	09306395	1980-06-22	1850	A
USGS	09306395	1980-06-23	1790	A
USGS	09306395	1980-06-24	1710	A
USGS	09306395	1980-06-25	1600	A
USGS	09306395	1980-06-26	1520	A
USGS	09306395	1980-06-27	1430	A
USGS	09306395	1980-06-28	1320	A
USGS	09306395	1980-06-29	1200	A
USGS	09306395	1980-06-30	1120	A
USGS	09306395	1980-07-01	1070	A
USGS	09306395	1980-07-02	1170	A
USGS	09306395	1980-07-03	1440	A
USGS	09306395	1980-07-04	1320	A
USGS	09306395	1980-07-05	1100	A
USGS	09306395	1980-07-06	981	A
USGS	09306395	1980-07-07	895	A
USGS	09306395	1980-07-08	836	A
USGS	09306395	1980-07-09	788	A
